date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-11-01,AUG | Colony (Battle-Scarred),0.032,0.032,58.0,0.035,0.034,0.03,-0.0857142857142857,-0.0588235294117647,0.031,0.0017728105208558,0.0323333333333333,0.0072172632547863,0.2689589977779127,321.0,45.85714285714285,1289.0,42.96666666666667,5,11,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-01,AUG | Colony (Battle-Scarred),0.032,0.032,58.0,0.035,0.034,0.03,-0.0857142857142857,-0.0588235294117647,0.031,0.0017728105208558,0.0323333333333333,0.0072172632547863,0.2689589977779127,321.0,45.85714285714285,1289.0,42.96666666666667,5,11,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-02,AUG | Colony (Battle-Scarred),0.03,0.03,57.0,0.032,0.03,0.03,-0.0625,0.0,0.031,0.0017728105208558,0.0323333333333333,0.0072172632547863,0.2694074481032897,331.0,47.285714285714285,1305.0,43.5,6,11,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-02,AUG | Colony (Battle-Scarred),0.03,0.03,57.0,0.032,0.03,0.03,-0.0625,0.0,0.031,0.0017728105208558,0.0323333333333333,0.0072172632547863,0.2694074481032897,331.0,47.285714285714285,1305.0,43.5,6,11,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-03,AUG | Colony (Battle-Scarred),0.031,0.031,65.0,0.03,0.03,0.031,0.0333333333333334,0.0333333333333334,0.0311428571428571,0.0017261494247992,0.0323333333333333,0.0072172632547863,0.2694074481032897,367.0,52.42857142857143,1332.0,44.4,0,11,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-03,AUG | Colony (Battle-Scarred),0.031,0.031,65.0,0.03,0.03,0.031,0.0333333333333334,0.0333333333333334,0.0311428571428571,0.0017261494247992,0.0323333333333333,0.0072172632547863,0.2694074481032897,367.0,52.42857142857143,1332.0,44.4,0,11,0.0,0.0314285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-04,AUG | Colony (Battle-Scarred),0.032,0.032,47.0,0.031,0.03,0.03,0.032258064516129,0.0666666666666666,0.0314285714285714,0.0016781914463529,0.0324,0.0072046281421504,0.2691940164237453,376.0,53.71428571428572,1333.0,44.43333333333333,1,11,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-04,AUG | Colony (Battle-Scarred),0.032,0.032,47.0,0.031,0.03,0.03,0.032258064516129,0.0666666666666666,0.0314285714285714,0.0016781914463529,0.0324,0.0072046281421504,0.2691940164237453,376.0,53.71428571428572,1333.0,44.43333333333333,1,11,0.0,0.0311428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-05,AUG | Colony (Battle-Scarred),0.03,0.03,82.0,0.032,0.03,0.03,-0.0625,0.0,0.0314285714285714,0.0016781914463529,0.0324,0.0072046281421504,0.2696425951219434,414.0,59.142857142857146,1376.0,45.86666666666667,2,11,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-05,AUG | Colony (Battle-Scarred),0.03,0.03,82.0,0.032,0.03,0.03,-0.0625,0.0,0.0314285714285714,0.0016781914463529,0.0324,0.0072046281421504,0.2696425951219434,414.0,59.142857142857146,1376.0,45.86666666666667,2,11,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,AUG | Colony (Battle-Scarred),0.035,0.035,62.0,0.03,0.03,0.03,0.1666666666666667,0.1666666666666667,0.0321428571428571,0.0019587584572574,0.0325666666666666,0.0072050136864701,0.2707700601250528,425.0,60.71428571428572,1407.0,46.9,3,11,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-06,AUG | Colony (Battle-Scarred),0.035,0.035,62.0,0.03,0.03,0.03,0.1666666666666667,0.1666666666666667,0.0321428571428571,0.0019587584572574,0.0325666666666666,0.0072050136864701,0.2707700601250528,425.0,60.71428571428572,1407.0,46.9,3,11,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-07,AUG | Colony (Battle-Scarred),0.03,0.03,55.0,0.035,0.035,0.03,-0.142857142857143,-0.142857142857143,0.0314285714285714,0.0016781914463529,0.0325666666666666,0.0072050136864701,0.272528665708141,426.0,60.85714285714285,1412.0,47.06666666666667,4,11,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-07,AUG | Colony (Battle-Scarred),0.03,0.03,55.0,0.035,0.035,0.03,-0.142857142857143,-0.142857142857143,0.0314285714285714,0.0016781914463529,0.0325666666666666,0.0072050136864701,0.272528665708141,426.0,60.85714285714285,1412.0,47.06666666666667,4,11,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-08,AUG | Colony (Battle-Scarred),0.03,0.03,65.0,0.03,0.032,0.03,0.0,-0.0625,0.0311428571428571,0.0017261494247992,0.0325666666666666,0.0072050136864701,0.272528665708141,433.0,61.85714285714285,1435.0,47.833333333333336,5,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-08,AUG | Colony (Battle-Scarred),0.03,0.03,65.0,0.03,0.032,0.03,0.0,-0.0625,0.0311428571428571,0.0017261494247992,0.0325666666666666,0.0072050136864701,0.272528665708141,433.0,61.85714285714285,1435.0,47.833333333333336,5,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-09,AUG | Colony (Battle-Scarred),0.035,0.035,38.0,0.03,0.03,0.036,0.1666666666666667,0.1666666666666667,0.0318571428571428,0.0020995626366712,0.0325333333333333,0.0071913528320862,0.2718862784331985,414.0,59.142857142857146,1405.0,46.833333333333336,6,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-09,AUG | Colony (Battle-Scarred),0.035,0.035,38.0,0.03,0.03,0.036,0.1666666666666667,0.1666666666666667,0.0318571428571428,0.0020995626366712,0.0325333333333333,0.0071913528320862,0.2718862784331985,414.0,59.142857142857146,1405.0,46.833333333333336,6,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-10,AUG | Colony (Battle-Scarred),0.03,0.03,33.0,0.035,0.031,0.035,-0.142857142857143,-0.0322580645161291,0.0317142857142857,0.002185294077254,0.0323666666666666,0.007190193939588,0.2734170152979196,382.0,54.57142857142857,1404.0,46.8,0,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-10,AUG | Colony (Battle-Scarred),0.03,0.03,33.0,0.035,0.031,0.035,-0.142857142857143,-0.0322580645161291,0.0317142857142857,0.002185294077254,0.0323666666666666,0.007190193939588,0.2734170152979196,382.0,54.57142857142857,1404.0,46.8,0,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-11,AUG | Colony (Battle-Scarred),0.034,0.034,52.0,0.03,0.032,0.03,0.1333333333333335,0.0625,0.032,0.0023299294900428,0.0325,0.007182153808805,0.2723735483657216,387.0,55.285714285714285,1408.0,46.93333333333333,1,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-11,AUG | Colony (Battle-Scarred),0.034,0.034,52.0,0.03,0.032,0.03,0.1333333333333335,0.0625,0.032,0.0023299294900428,0.0325,0.007182153808805,0.2723735483657216,387.0,55.285714285714285,1408.0,46.93333333333333,1,11,0.0,0.0362857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-12,AUG | Colony (Battle-Scarred),0.03,0.03,31.0,0.034,0.03,0.031,-0.1176470588235295,0.0,0.032,0.0023299294900428,0.0324666666666666,0.0071913528320862,0.273671472985288,336.0,48.0,1407.0,46.9,2,11,0.0,0.0367142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-12,AUG | Colony (Battle-Scarred),0.03,0.03,31.0,0.034,0.03,0.031,-0.1176470588235295,0.0,0.032,0.0023299294900428,0.0324666666666666,0.0071913528320862,0.273671472985288,336.0,48.0,1407.0,46.9,2,11,0.0,0.0367142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-13,AUG | Colony (Battle-Scarred),0.03,0.03,17.0,0.03,0.035,0.03,0.0,-0.142857142857143,0.0312857142857142,0.0020503857277724,0.0324666666666666,0.0071913528320862,0.2735048078170991,291.0,41.57142857142857,1394.0,46.46666666666667,3,11,0.0,0.0367142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-13,AUG | Colony (Battle-Scarred),0.03,0.03,17.0,0.03,0.035,0.03,0.0,-0.142857142857143,0.0312857142857142,0.0020503857277724,0.0324666666666666,0.0071913528320862,0.2735048078170991,291.0,41.57142857142857,1394.0,46.46666666666667,3,11,0.0,0.0367142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-14,AUG | Colony (Battle-Scarred),0.033,0.033,60.0,0.03,0.03,0.03,0.1,0.1,0.0317142857142857,0.0020503857277724,0.0325666666666666,0.0071772015592584,0.2737669438963127,296.0,42.285714285714285,1412.0,47.06666666666667,4,11,0.0,0.0361428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-14,AUG | Colony (Battle-Scarred),0.033,0.033,60.0,0.03,0.03,0.03,0.1,0.1,0.0317142857142857,0.0020503857277724,0.0325666666666666,0.0071772015592584,0.2737669438963127,296.0,42.285714285714285,1412.0,47.06666666666667,4,11,0.0,0.0361428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,AUG | Colony (Battle-Scarred),0.03,0.03,59.0,0.033,0.03,0.033,-0.0909090909090909,0.0,0.0317142857142857,0.0020503857277724,0.0324666666666666,0.0071913528320862,0.2742876057466756,290.0,41.42857142857143,1413.0,47.1,5,11,0.0,0.0304285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-15,AUG | Colony (Battle-Scarred),0.03,0.03,59.0,0.033,0.03,0.033,-0.0909090909090909,0.0,0.0317142857142857,0.0020503857277724,0.0324666666666666,0.0071913528320862,0.2742876057466756,290.0,41.42857142857143,1413.0,47.1,5,11,0.0,0.0304285714285714,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-16,AUG | Colony (Battle-Scarred),0.03,0.03,54.0,0.03,0.035,0.03,0.0,-0.142857142857143,0.031,0.0016035674514745,0.0324666666666666,0.0071913528320862,0.2735048078170991,306.0,43.71428571428572,1430.0,47.66666666666666,6,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-16,AUG | Colony (Battle-Scarred),0.03,0.03,54.0,0.03,0.035,0.03,0.0,-0.142857142857143,0.031,0.0016035674514745,0.0324666666666666,0.0071913528320862,0.2735048078170991,306.0,43.71428571428572,1430.0,47.66666666666666,6,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-17,AUG | Colony (Battle-Scarred),0.03,0.03,36.0,0.03,0.03,0.03,0.0,0.0,0.031,0.0016035674514745,0.0324666666666666,0.0071913528320862,0.2735048078170992,309.0,44.142857142857146,1417.0,47.23333333333333,0,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-17,AUG | Colony (Battle-Scarred),0.03,0.03,36.0,0.03,0.03,0.03,0.0,0.0,0.031,0.0016035674514745,0.0324666666666666,0.0071913528320862,0.2735048078170992,309.0,44.142857142857146,1417.0,47.23333333333333,0,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.0304285714285714,0.0010497813183356,0.0324666666666666,0.0071913528320862,0.2735048078170991,315.0,45.0,1417.0,47.23333333333333,1,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-18,AUG | Colony (Battle-Scarred),0.03,0.03,58.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.0304285714285714,0.0010497813183356,0.0324666666666666,0.0071913528320862,0.2735048078170991,315.0,45.0,1417.0,47.23333333333333,1,11,0.0,0.0308571428571428,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-19,AUG | Colony (Battle-Scarred),0.03,0.03,34.0,0.03,0.03,0.033,0.0,0.0,0.0304285714285714,0.0010497813183356,0.0323666666666666,0.0072040883454389,0.2732017532988902,318.0,45.42857142857143,1409.0,46.96666666666667,2,11,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-11-19,AUG | Colony (Battle-Scarred),0.03,0.03,34.0,0.03,0.03,0.033,0.0,0.0,0.0304285714285714,0.0010497813183356,0.0323666666666666,0.0072040883454389,0.2732017532988902,318.0,45.42857142857143,1409.0,46.96666666666667,2,11,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-20,AUG | Colony (Battle-Scarred),0.034,0.034,53.0,0.03,0.03,0.03,0.1333333333333335,0.1333333333333335,0.031,0.0016035674514745,0.0325,0.007196063738832,0.2730373725822495,354.0,50.57142857142857,1436.0,47.86666666666667,3,11,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-20,AUG | Colony (Battle-Scarred),0.034,0.034,53.0,0.03,0.03,0.03,0.1333333333333335,0.1333333333333335,0.031,0.0016035674514745,0.0325,0.007196063738832,0.2730373725822495,354.0,50.57142857142857,1436.0,47.86666666666667,3,11,0.0,0.0305714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,AUG | Colony (Battle-Scarred),0.03,0.03,38.0,0.034,0.033,0.03,-0.1176470588235295,-0.0909090909090909,0.0305714285714285,0.0013997084244475,0.0325,0.007196063738832,0.2742957887101801,332.0,47.42857142857143,1442.0,48.06666666666667,4,11,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-21,AUG | Colony (Battle-Scarred),0.03,0.03,38.0,0.034,0.033,0.03,-0.1176470588235295,-0.0909090909090909,0.0305714285714285,0.0013997084244475,0.0325,0.007196063738832,0.2742957887101801,332.0,47.42857142857143,1442.0,48.06666666666667,4,11,0.0,0.0312857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-22,AUG | Colony (Battle-Scarred),0.03,0.03,44.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0325,0.007196063738832,0.2742957887101801,317.0,45.285714285714285,1451.0,48.36666666666667,5,11,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-22,AUG | Colony (Battle-Scarred),0.03,0.03,44.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0325,0.007196063738832,0.2742957887101801,317.0,45.285714285714285,1451.0,48.36666666666667,5,11,0.0,0.0321428571428571,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-23,AUG | Colony (Battle-Scarred),0.03,0.03,34.0,0.03,0.03,0.07,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0311666666666666,0.0018272626764887,0.12808846281334,297.0,42.42857142857143,1446.0,48.2,6,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-23,AUG | Colony (Battle-Scarred),0.03,0.03,34.0,0.03,0.03,0.07,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0311666666666666,0.0018272626764887,0.12808846281334,297.0,42.42857142857143,1446.0,48.2,6,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-24,AUG | Colony (Battle-Scarred),0.03,0.03,32.0,0.03,0.03,0.034,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0888446505169756,293.0,41.85714285714285,1427.0,47.56666666666667,0,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-24,AUG | Colony (Battle-Scarred),0.03,0.03,32.0,0.03,0.03,0.034,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0888446505169756,293.0,41.85714285714285,1427.0,47.56666666666667,0,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-25,AUG | Colony (Battle-Scarred),0.03,0.03,30.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0861320448175065,265.0,37.85714285714285,1410.0,47.0,1,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-25,AUG | Colony (Battle-Scarred),0.03,0.03,30.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0861320448175065,265.0,37.85714285714285,1410.0,47.0,1,11,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-26,AUG | Colony (Battle-Scarred),0.03,0.03,31.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0861320448175065,262.0,37.42857142857143,1412.0,47.06666666666667,2,11,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-11-26,AUG | Colony (Battle-Scarred),0.03,0.03,31.0,0.03,0.03,0.03,0.0,0.0,0.0305714285714285,0.0013997084244475,0.0310333333333333,0.0017603661235347,0.0861320448175065,262.0,37.42857142857143,1412.0,47.06666666666667,2,11,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,AUG | Colony (Battle-Scarred),0.03,0.03,40.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.03,0.0,0.0310333333333333,0.0017603661235347,0.0861320448175065,249.0,35.57142857142857,1414.0,47.13333333333333,3,11,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-11-27,AUG | Colony (Battle-Scarred),0.03,0.03,40.0,0.03,0.034,0.03,0.0,-0.1176470588235295,0.03,0.0,0.0310333333333333,0.0017603661235347,0.0861320448175065,249.0,35.57142857142857,1414.0,47.13333333333333,3,11,0.0,0.0315714285714285,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-11-28,AUG | Colony (Battle-Scarred),0.03,0.03,64.0,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0310333333333333,0.0017603661235347,0.0861320448175065,275.0,39.285714285714285,1434.0,47.8,4,11,0.0,0.031,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
