date,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2025-10-01,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-02,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-03,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-04,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-05,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-06,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-07,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-08,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-09,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-10,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-11,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-12,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-13,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-14,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-15,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-16,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-17,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-18,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-19,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-20,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-21,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-22,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-23,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-24,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-25,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-26,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-27,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-28,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-29,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-30,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2025-10-31,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
