date,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2017-06-01,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-02,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-03,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-04,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-05,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-06,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-07,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-08,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-09,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-10,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-11,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-12,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-13,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-14,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-15,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-16,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-17,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-18,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-19,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-20,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-21,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-22,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-23,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2017-06-24,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2017-06-25,1,5.0,1,4.0,1,2.0,45,45,1.0,1.0,1.0,1.0,1.0
2017-06-26,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-27,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-28,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-29,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-30,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0
