date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2013-03-01,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-02,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-03,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-04,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-05,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-06,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-07,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-08,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-09,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-10,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-11,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-12,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-13,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-14,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-15,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-16,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-17,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-18,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-20,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-21,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-22,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-23,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-24,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-25,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-26,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-27,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-28,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-29,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-30,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-31,0,0,0,0,0,0,0,0,0,0,0,0
