date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2024-04-01,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-02,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-03,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-04,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-05,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-06,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-07,0,0,1,1,0,0,1,1,0,0,1,1
2024-04-08,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-09,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-10,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-11,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-12,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-13,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-14,1,1,1,1,1,1,1,1,1,1,1,1
2024-04-15,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-16,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-17,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-18,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-19,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-20,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-21,0,1,1,1,0,1,1,1,0,1,1,1
2024-04-22,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-23,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-24,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-25,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-26,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-27,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-28,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-29,0,0,0,1,0,0,0,1,0,0,0,1
2024-04-30,0,0,0,1,0,0,0,1,0,0,0,1
