date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2022-11-01,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-02,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-03,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-04,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-05,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-06,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-07,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-08,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-09,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-10,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-11,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-12,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-13,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-14,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-15,0,0,0,1,0,0,0,1,0,0,0,1
2022-11-16,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-17,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-18,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-19,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-20,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-21,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-22,0,0,1,1,0,0,1,1,0,0,1,1
2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-24,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-25,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-26,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-27,1,1,1,1,1,1,1,1,1,1,1,1
2022-11-28,0,1,1,1,0,1,1,1,0,1,1,1
2022-11-29,0,1,1,1,0,1,1,1,0,1,1,1
2022-11-30,0,1,1,1,0,1,1,1,0,1,1,1
