date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2024-03-01,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-02,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-03,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-04,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-05,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-06,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-07,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-08,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-09,0,0,0,1,0,0,0,1,0,0,0,1
2024-03-10,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-11,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-12,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-13,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-14,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-15,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-16,0,0,1,1,0,0,1,1,0,0,1,1
2024-03-17,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-18,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-19,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-20,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-21,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-22,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-23,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-24,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-25,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-26,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-27,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-28,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-29,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-30,1,1,1,1,1,1,1,1,1,1,1,1
2024-03-31,1,1,1,1,1,1,1,1,1,1,1,1
